20190806144500,287.680000,287.680000,286.970000,287.000000,2707319
20190806150000,287.000000,287.330000,286.780000,287.300000,3023217
20190806151500,287.300000,287.650000,286.965000,287.195000,2643567
20190806153000,287.190000,287.820000,286.750000,287.700000,4235532
20190806154500,287.690000,288.040000,287.310000,287.770000,10821394
20190806160000,287.780000,287.810000,287.730000,287.730000,3543272
20190807093000,284.400000,284.710000,283.110000,283.211700,9501327
20190807094500,283.220000,283.700000,282.040000,283.421000,8741739
20190807100000,283.420000,284.940000,282.910000,284.440000,6512424
20190807101500,284.435000,285.380000,284.130000,284.540000,5492760
20190807103000,284.545000,285.900000,284.400000,285.440000,6600661
20190807104500,285.440000,286.490000,285.050000,286.110000,4259153
20190807110000,286.100000,286.380000,285.150000,286.230000,4218654
20190807111500,286.240000,286.320000,285.105000,285.340000,2966225
20190807113000,285.345000,285.550000,284.720000,284.960000,3891913
20190807114500,284.958900,285.450000,284.550000,284.940000,2688146
20190807120000,284.975000,285.100000,284.330000,284.800000,2456572
20190807121500,284.790000,284.980000,284.200000,284.740000,3328361
20190807123000,284.740000,285.870000,284.570000,285.600000,2430653
20190807124500,285.600000,285.850000,285.340000,285.820000,2119977
20190807130000,285.800000,286.285000,285.670000,285.910000,2804260
20190807131500,285.915000,286.170000,285.740000,286.020000,2207701
20190807133000,286.020000,287.370000,285.990000,287.230000,3886615
20190807134500,287.230000,287.600000,286.735000,286.750000,3109550
20190807140000,286.760000,287.530000,286.755000,287.100000,2711652
20190807141500,287.090000,287.140000,286.300000,287.110000,3314083
20190807143000,287.080000,287.940000,286.870000,287.810000,2527618
20190807144500,287.810000,288.140000,287.560000,288.100000,3692668
20190807150000,288.110000,288.160000,287.330000,287.550000,3677719
20190807151500,287.560000,288.260000,287.260000,288.200000,3088498
20190807153000,288.210000,288.820000,288.180000,288.420000,3937451
20190807154500,288.410000,288.550000,287.610000,288.030000,9842645
20190807160000,288.030000,288.190000,287.970000,288.160000,1745540
20190808093000,289.620000,289.910000,289.390000,289.709800,4188938
20190808094500,289.710000,290.340000,289.010000,290.128400,3711623
20190808100000,290.150000,290.530000,290.070000,290.490000,4114056
20190808101500,290.500000,290.710000,290.452500,290.600000,2446487
20190808103000,290.600000,291.070000,290.595700,291.065000,2681314
20190808104500,291.060000,291.456300,290.860000,291.310000,2416934
20190808110000,291.315000,291.325000,290.880000,291.020000,3188183
20190808111500,291.020000,291.700000,291.010000,291.470000,1751895
20190808113000,291.479900,292.150000,291.410000,292.100100,2537456
20190808114500,292.110000,292.190000,291.880000,292.130000,1664809
20190808120000,292.120000,292.380000,292.000000,292.205000,3032754
20190808121500,292.210000,292.620000,292.210000,292.470000,1826172
20190808123000,292.470000,292.759300,292.430000,292.560000,3303406
20190808124500,292.560000,292.860000,292.500000,292.840000,1561873
20190808130000,292.850000,293.020000,292.570000,292.680000,2215622
20190808131500,292.680000,292.740000,292.230000,292.250000,1500167
20190808133000,292.250000,292.690000,292.250000,292.650000,1128196
20190808134500,292.650000,292.920000,292.560000,292.640000,1079434
20190808140000,292.640000,292.660000,292.135000,292.555000,1948682
20190808141500,292.550000,292.650000,292.250000,292.410000,1433148
20190808143000,292.410000,292.850000,292.400000,292.810000,1320713
20190808144500,292.830000,292.850000,292.150000,292.650000,2893709
20190808150000,292.645000,292.990000,292.460000,292.500000,1843298
20190808151500,292.490000,292.670000,292.320000,292.510000,2096860
20190808153000,292.530000,293.440000,292.470000,293.400000,4448192
20190808154500,293.400000,293.560000,293.010000,293.550000,10128084
20190808160000,293.550000,293.620000,293.510000,293.590000,2404438
20190809093000,292.580000,293.240000,292.440000,292.620000,3804642
20190809094500,292.640000,292.710000,291.765000,292.000000,4636276
20190809100000,292.000000,292.376500,291.280000,291.850500,4381733
20190809101500,291.860000,292.010000,291.020000,291.020000,3722926
20190809103000,291.010000,291.250000,290.480000,290.740000,3289963
20190809104500,290.723500,291.550000,290.570000,291.340000,2780716
20190809110000,291.350000,291.490000,290.610000,290.970000,1854122
20190809111500,290.970000,291.120000,289.860000,289.870000,2730135
20190809113000,289.870000,290.330000,289.870000,290.140000,2533349
20190809114500,290.130000,290.590000,289.650000,289.926800,2489100
20190809120000,289.930000,290.400000,289.890000,290.319900,1449586
20190809121500,290.310000,290.310000,289.700000,289.987000,1463671
20190809123000,289.990000,290.620000,289.880000,290.460000,2415586
20190809124500,290.470000,292.040000,290.420000,291.090000,5194353
20190809130000,291.080000,291.600000,291.010000,291.465000,2727490
20190809131500,291.470000,292.110000,291.310000,291.960000,2025975
20190809133000,291.950000,292.500000,291.950000,292.280000,2978104
20190809134500,292.275000,292.330000,291.970000,291.980000,2149034
20190809140000,291.970000,292.145000,291.770000,291.920000,1622592
20190809141500,291.915000,292.310000,291.800000,292.150000,1646949
20190809143000,292.160000,292.380000,291.730000,291.995000,1179673
20190809144500,292.000000,292.170000,291.710000,291.940000,2233530
20190809150000,291.935000,292.890000,291.825000,292.730000,2519152
20190809151500,292.740000,292.760000,292.220000,292.470000,2016634
20190809153000,292.470000,292.970000,292.375000,292.770000,3621809
20190809154500,292.770000,292.820000,291.420000,291.590000,11191963
20190809160000,291.590000,291.620000,291.530000,291.600000,1441981

